Thread: 1537 -- LS: (A = 32, B = 17) -- [A(0, 1) = (11, 9) = (11, 9) = B(10, 4)]
Thread: 5055 -- LS: (A = 71, B = 63) -- [A(0, 1) = (11, 11) = (11, 11) = B(13, 6)]
Thread: 3087 -- LS: (A = 65, B = 39) -- [A(0, 1) = (4, 9) = (4, 9) = B(5, 9)]
Thread: 2307 -- LS: (A = 48, B = 27) -- [A(0, 1) = (12, 10) = (12, 10) = B(6, 9)]
Thread: 2308 -- LS: (A = 48, B = 28) -- [A(0, 1) = (12, 10) = (12, 10) = B(6, 9)]
Thread: 80 -- LS: (A = 10, B = 0) -- [A(0, 1) = (0, 0) = (0, 0) = B(2, 8)]
Thread: 3037 -- LS: (A = 59, B = 37) -- [A(0, 1) = (11, 11) = (11, 11) = B(5, 11)]
Thread: 370 -- LS: (A = 46, B = 2) -- [A(0, 1) = (15, 13) = (15, 13) = B(6, 5)]
Thread: 3836 -- LS: (A = 79, B = 44) -- [A(0, 1) = (11, 7) = (11, 7) = B(3, 6)]
Thread: 2950 -- LS: (A = 48, B = 38) -- [A(0, 2) = (0, 11) = (0, 11) = B(10, 0)]
Thread: 2536 -- LS: (A = 77, B = 24) -- [A(0, 1) = (2, 13) = (2, 13) = B(1, 6)]
Thread: 3148 -- LS: (A = 73, B = 36) -- [A(0, 2) = (0, 6) = (0, 6) = B(13, 7)]
Thread: 4475 -- LS: (A = 79, B = 51) -- [A(0, 1) = (11, 11) = (11, 11) = B(6, 13)]
Thread: 1118 -- LS: (A = 59, B = 14) -- [A(0, 2) = (2, 4) = (2, 4) = B(10, 10)]
Thread: 2444 -- LS: (A = 65, B = 28) -- [A(0, 1) = (4, 10) = (4, 10) = B(15, 6)]
Thread: 1051 -- LS: (A = 51, B = 11) -- [A(0, 1) = (11, 9) = (11, 9) = B(14, 10)]
Thread: 1661 -- LS: (A = 47, B = 21) -- [A(0, 1) = (11, 8) = (11, 8) = B(10, 3)]
Thread: 1148 -- LS: (A = 63, B = 12) -- [A(0, 1) = (11, 7) = (11, 7) = B(9, 4)]
Thread: 4435 -- LS: (A = 74, B = 51) -- [A(0, 0) = (5, 3) = (5, 3) = B(15, 8)]
Thread: 1761 -- LS: (A = 60, B = 17) -- [A(0, 1) = (6, 9) = (6, 9) = B(9, 7)]
Thread: 217 -- LS: (A = 27, B = 1) -- [A(0, 2) = (13, 2) = (13, 2) = B(5, 15)]
Thread: 631 -- LS: (A = 78, B = 7) -- [A(0, 1) = (15, 15) = (15, 15) = B(8, 10)]
Thread: 3827 -- LS: (A = 78, B = 43) -- [A(0, 3) = (14, 4) = (14, 4) = B(9, 1)]
Thread: 174 -- LS: (A = 21, B = 6) -- [A(0, 1) = (8, 8) = (8, 8) = B(13, 2)]
Thread: 555 -- LS: (A = 69, B = 3) -- [A(0, 2) = (4, 4) = (4, 4) = B(10, 15)]
Thread: 2168 -- LS: (A = 31, B = 24) -- [A(0, 2) = (4, 0) = (4, 0) = B(1, 1)]
Thread: 2413 -- LS: (A = 61, B = 29) -- [A(0, 1) = (0, 9) = (0, 9) = B(1, 15)]
Thread: 376 -- LS: (A = 47, B = 0) -- [A(0, 1) = (11, 0) = (11, 0) = B(7, 13)]
Thread: 5740 -- LS: (A = 77, B = 68) -- [A(0, 1) = (2, 4) = (2, 4) = B(2, 3)]
Thread: 5743 -- LS: (A = 77, B = 71) -- [A(0, 1) = (2, 11) = (2, 11) = B(2, 3)]
Thread: 1162 -- LS: (A = 65, B = 10) -- [A(0, 1) = (4, 0) = (4, 0) = B(9, 15)]
Thread: 3096 -- LS: (A = 67, B = 32) -- [A(0, 2) = (12, 2) = (12, 2) = B(10, 13)]
Thread: 800 -- LS: (A = 20, B = 8) -- [A(0, 1) = (14, 1) = (14, 1) = B(3, 10)]
Thread: 486 -- LS: (A = 60, B = 6) -- [A(0, 0) = (2, 14) = (2, 14) = B(13, 7)]
Thread: 117 -- LS: (A = 14, B = 5) -- [A(0, 4) = (3, 7) = (3, 7) = B(8, 13)]
Thread: 1200 -- LS: (A = 70, B = 8) -- [A(0, 2) = (4, 2) = (4, 2) = B(5, 10)]
Thread: 184 -- LS: (A = 23, B = 0) -- [A(0, 1) = (7, 0) = (7, 0) = B(2, 8)]
Thread: 2901 -- LS: (A = 42, B = 37) -- [A(0, 1) = (4, 11) = (4, 11) = B(10, 14)]
Thread: 747 -- LS: (A = 13, B = 11) -- [A(0, 2) = (6, 12) = (6, 12) = B(15, 13)]
Thread: 89 -- LS: (A = 11, B = 1) -- [A(0, 1) = (9, 15) = (9, 15) = B(4, 2)]
Thread: 183 -- LS: (A = 22, B = 7) -- [A(0, 0) = (8, 4) = (8, 4) = B(14, 3)]
Thread: 2503 -- LS: (A = 72, B = 31) -- [A(0, 1) = (9, 15) = (9, 15) = B(2, 8)]
Thread: 5682 -- LS: (A = 70, B = 66) -- [A(0, 1) = (0, 6) = (0, 6) = B(10, 15)]
Thread: 5068 -- LS: (A = 73, B = 60) -- [A(0, 1) = (5, 6) = (5, 6) = B(2, 8)]
Thread: 5071 -- LS: (A = 73, B = 63) -- [A(0, 1) = (5, 11) = (5, 11) = B(2, 8)]
Thread: 461 -- LS: (A = 57, B = 5) -- [A(0, 1) = (3, 6) = (3, 6) = B(4, 14)]
Thread: 569 -- LS: (A = 71, B = 1) -- [A(0, 1) = (11, 15) = (11, 15) = B(6, 14)]
Thread: 1223 -- LS: (A = 72, B = 15) -- [A(0, 1) = (9, 4) = (9, 4) = B(4, 6)]
Thread: 2490 -- LS: (A = 71, B = 26) -- [A(0, 1) = (11, 13) = (11, 13) = B(8, 4)]
Thread: 2493 -- LS: (A = 71, B = 29) -- [A(0, 1) = (11, 9) = (11, 9) = B(8, 4)]
Thread: 633 -- LS: (A = 79, B = 1) -- [A(0, 0) = (1, 7) = (1, 7) = B(11, 5)]
Thread: 1215 -- LS: (A = 71, B = 15) -- [A(0, 1) = (11, 4) = (11, 4) = B(2, 3)]
Thread: 945 -- LS: (A = 38, B = 9) -- [A(0, 1) = (3, 1) = (3, 1) = B(10, 3)]
Thread: 933 -- LS: (A = 36, B = 13) -- [A(0, 0) = (15, 2) = (15, 2) = B(14, 12)]
Thread: 214 -- LS: (A = 26, B = 6) -- [A(0, 1) = (13, 8) = (13, 8) = B(2, 12)]
Thread: 3641 -- LS: (A = 55, B = 41) -- [A(0, 1) = (14, 15) = (14, 15) = B(5, 4)]
Thread: 2213 -- LS: (A = 36, B = 29) -- [A(0, 1) = (5, 9) = (5, 9) = B(2, 13)]
Thread: 3059 -- LS: (A = 62, B = 35) -- [A(0, 1) = (8, 13) = (8, 13) = B(5, 10)]
Thread: 1469 -- LS: (A = 23, B = 21) -- [A(0, 1) = (7, 8) = (7, 8) = B(1, 10)]
Thread: 4400 -- LS: (A = 70, B = 48) -- [A(0, 2) = (4, 0) = (4, 0) = B(5, 10)]
Thread: 956 -- LS: (A = 39, B = 12) -- [A(0, 1) = (9, 7) = (9, 7) = B(4, 14)]
Thread: 2333 -- LS: (A = 51, B = 29) -- [A(0, 0) = (3, 1) = (3, 1) = B(15, 8)]
Thread: 1158 -- LS: (A = 64, B = 14) -- [A(0, 2) = (3, 4) = (3, 4) = B(7, 13)]
Thread: 1130 -- LS: (A = 61, B = 10) -- [A(0, 3) = (13, 7) = (13, 7) = B(2, 0)]
Thread: 2371 -- LS: (A = 56, B = 27) -- [A(0, 2) = (10, 13) = (10, 13) = B(6, 13)]
Thread: 2296 -- LS: (A = 47, B = 24) -- [A(0, 2) = (8, 0) = (8, 0) = B(6, 15)]
Thread: 4306 -- LS: (A = 58, B = 50) -- [A(0, 0) = (6, 12) = (6, 12) = B(8, 3)]
Thread: 3079 -- LS: (A = 64, B = 39) -- [A(0, 1) = (1, 9) = (1, 9) = B(11, 5)]
Thread: 4344 -- LS: (A = 63, B = 48) -- [A(0, 0) = (15, 6) = (15, 6) = B(15, 10)]
Thread: 1598 -- LS: (A = 39, B = 22) -- [A(0, 1) = (9, 6) = (9, 6) = B(5, 9)]
Thread: 3594 -- LS: (A = 49, B = 42) -- [A(0, 2) = (4, 8) = (4, 8) = B(11, 15)]
Thread: 3692 -- LS: (A = 61, B = 44) -- [A(0, 3) = (13, 11) = (13, 11) = B(15, 6)]
Thread: 1047 -- LS: (A = 50, B = 15) -- [A(0, 2) = (15, 3) = (15, 3) = B(3, 10)]
Thread: 5116 -- LS: (A = 79, B = 60) -- [A(0, 1) = (11, 6) = (11, 6) = B(8, 2)]
Thread: 206 -- LS: (A = 25, B = 6) -- [A(0, 1) = (6, 8) = (6, 8) = B(8, 3)]
Thread: 4424 -- LS: (A = 73, B = 48) -- [A(0, 1) = (5, 12) = (5, 12) = B(10, 10)]
Thread: 1917 -- LS: (A = 79, B = 21) -- [A(0, 1) = (11, 8) = (11, 8) = B(10, 3)]
Thread: 791 -- LS: (A = 18, B = 15) -- [A(0, 1) = (11, 4) = (11, 4) = B(11, 14)]
Thread: 620 -- LS: (A = 77, B = 4) -- [A(0, 1) = (2, 5) = (2, 5) = B(14, 2)]
Thread: 1575 -- LS: (A = 36, B = 23) -- [A(0, 1) = (5, 7) = (5, 7) = B(1, 10)]
Thread: 1819 -- LS: (A = 67, B = 19) -- [A(0, 1) = (9, 3) = (9, 3) = B(8, 14)]
Thread: 2293 -- LS: (A = 46, B = 29) -- [A(0, 1) = (15, 9) = (15, 9) = B(14, 8)]
Thread: 111 -- LS: (A = 13, B = 7) -- [A(0, 2) = (6, 5) = (6, 5) = B(6, 10)]
Thread: 391 -- LS: (A = 48, B = 7) -- [A(0, 2) = (0, 5) = (0, 5) = B(12, 14)]
Thread: 5706 -- LS: (A = 73, B = 66) -- [A(0, 0) = (10, 9) = (10, 9) = B(15, 7)]
Thread: 1804 -- LS: (A = 65, B = 20) -- [A(0, 1) = (4, 14) = (4, 14) = B(1, 0)]
Thread: 2432 -- LS: (A = 64, B = 24) -- [A(0, 0) = (15, 12) = (15, 12) = B(8, 5)]
Thread: 2435 -- LS: (A = 64, B = 27) -- [A(0, 0) = (15, 4) = (15, 4) = B(8, 5)]
Thread: 5097 -- LS: (A = 77, B = 57) -- [A(0, 1) = (2, 3) = (2, 3) = B(6, 15)]
Thread: 769 -- LS: (A = 16, B = 9) -- [A(0, 1) = (7, 1) = (7, 1) = B(5, 7)]
Thread: 772 -- LS: (A = 16, B = 12) -- [A(0, 1) = (7, 7) = (7, 7) = B(5, 7)]
Thread: 969 -- LS: (A = 41, B = 9) -- [A(0, 1) = (15, 1) = (15, 1) = B(15, 6)]
Thread: 337 -- LS: (A = 42, B = 1) -- [A(0, 1) = (4, 15) = (4, 15) = B(3, 5)]
Thread: 339 -- LS: (A = 42, B = 3) -- [A(0, 1) = (4, 10) = (4, 10) = B(3, 5)]
Thread: 343 -- LS: (A = 42, B = 7) -- [A(0, 1) = (4, 15) = (4, 15) = B(3, 5)]
Thread: 1770 -- LS: (A = 61, B = 18) -- [A(0, 1) = (0, 11) = (0, 11) = B(13, 5)]
Thread: 3808 -- LS: (A = 76, B = 40) -- [A(0, 0) = (1, 9) = (1, 9) = B(11, 4)]
Thread: 3815 -- LS: (A = 76, B = 47) -- [A(0, 0) = (1, 2) = (1, 2) = B(11, 4)]
Thread: 1559 -- LS: (A = 34, B = 23) -- [A(0, 2) = (1, 6) = (1, 6) = B(1, 1)]
Thread: 2880 -- LS: (A = 40, B = 32) -- [A(0, 1) = (8, 11) = (8, 11) = B(11, 0)]
Thread: 2881 -- LS: (A = 40, B = 33) -- [A(0, 1) = (8, 12) = (8, 12) = B(11, 0)]
Thread: 2869 -- LS: (A = 38, B = 37) -- [A(0, 3) = (0, 9) = (0, 9) = B(9, 10)]
Thread: 1544 -- LS: (A = 33, B = 16) -- [A(0, 1) = (12, 7) = (12, 7) = B(7, 13)]
Thread: 1019 -- LS: (A = 47, B = 11) -- [A(0, 1) = (11, 9) = (11, 9) = B(9, 12)]
Thread: 2379 -- LS: (A = 57, B = 27) -- [A(0, 1) = (3, 10) = (3, 10) = B(3, 6)]
Thread: 2504 -- LS: (A = 73, B = 24) -- [A(0, 1) = (5, 13) = (5, 13) = B(6, 7)]
Thread: 783 -- LS: (A = 17, B = 15) -- [A(0, 2) = (15, 3) = (15, 3) = B(8, 7)]
Thread: 1833 -- LS: (A = 69, B = 17) -- [A(0, 1) = (2, 9) = (2, 9) = B(5, 14)]
Thread: 2970 -- LS: (A = 51, B = 34) -- [A(0, 1) = (11, 14) = (11, 14) = B(6, 13)]
Thread: 1259 -- LS: (A = 77, B = 11) -- [A(0, 1) = (2, 9) = (2, 9) = B(6, 15)]
Thread: 4338 -- LS: (A = 62, B = 50) -- [A(0, 0) = (1, 12) = (1, 12) = B(10, 14)]
Thread: 4354 -- LS: (A = 64, B = 50) -- [A(0, 1) = (1, 6) = (1, 6) = B(1, 8)]
Thread: 1743 -- LS: (A = 57, B = 23) -- [A(0, 2) = (13, 6) = (13, 6) = B(6, 4)]
Thread: 1603 -- LS: (A = 40, B = 19) -- [A(0, 0) = (9, 13) = (9, 13) = B(15, 10)]
Thread: 938 -- LS: (A = 37, B = 10) -- [A(0, 0) = (10, 9) = (10, 9) = B(12, 2)]
Thread: 349 -- LS: (A = 43, B = 5) -- [A(0, 0) = (5, 5) = (5, 5) = B(11, 2)]
Thread: 3652 -- LS: (A = 56, B = 44) -- [A(0, 1) = (15, 7) = (15, 7) = B(9, 12)]
Thread: 4449 -- LS: (A = 76, B = 49) -- [A(0, 1) = (10, 14) = (10, 14) = B(13, 4)]
Thread: 6397 -- LS: (A = 79, B = 77) -- [A(0, 1) = (11, 2) = (11, 2) = B(7, 10)]
Thread: 1488 -- LS: (A = 26, B = 16) -- [A(0, 1) = (13, 7) = (13, 7) = B(13, 6)]
Thread: 545 -- LS: (A = 68, B = 1) -- [A(0, 6) = (15, 11) = (15, 11) = B(1, 9)]
Thread: 5717 -- LS: (A = 74, B = 69) -- [A(0, 1) = (0, 2) = (0, 2) = B(1, 15)]
Thread: 3068 -- LS: (A = 63, B = 36) -- [A(0, 1) = (11, 5) = (11, 5) = B(8, 5)]
Thread: 3684 -- LS: (A = 60, B = 44) -- [A(0, 0) = (2, 14) = (2, 14) = B(13, 7)]
Thread: 494 -- LS: (A = 61, B = 6) -- [A(0, 1) = (0, 8) = (0, 8) = B(2, 12)]
Thread: 1176 -- LS: (A = 67, B = 8) -- [A(0, 1) = (9, 1) = (9, 1) = B(5, 4)]
Thread: 1182 -- LS: (A = 67, B = 14) -- [A(0, 1) = (9, 6) = (9, 6) = B(5, 4)]
Thread: 1753 -- LS: (A = 59, B = 17) -- [A(0, 1) = (11, 9) = (11, 9) = B(8, 13)]
Thread: 2484 -- LS: (A = 70, B = 28) -- [A(0, 1) = (0, 10) = (0, 10) = B(9, 13)]
Thread: 2199 -- LS: (A = 34, B = 31) -- [A(0, 2) = (1, 4) = (1, 4) = B(1, 1)]
Thread: 1461 -- LS: (A = 22, B = 21) -- [A(0, 2) = (11, 7) = (11, 7) = B(2, 10)]
Thread: 5758 -- LS: (A = 79, B = 70) -- [A(0, 3) = (13, 7) = (13, 7) = B(6, 12)]
Thread: 1224 -- LS: (A = 73, B = 8) -- [A(0, 1) = (5, 1) = (5, 1) = B(2, 8)]
Thread: 72 -- LS: (A = 9, B = 0) -- [A(0, 1) = (1, 0) = (1, 0) = B(1, 11)]
Thread: 60 -- LS: (A = 7, B = 4) -- [A(0, 1) = (15, 5) = (15, 5) = B(9, 11)]
Thread: 586 -- LS: (A = 73, B = 2) -- [A(0, 3) = (7, 14) = (7, 14) = B(14, 9)]
Thread: 980 -- LS: (A = 42, B = 12) -- [A(0, 2) = (8, 1) = (8, 1) = B(9, 6)]
Thread: 2515 -- LS: (A = 74, B = 27) -- [A(0, 0) = (5, 4) = (5, 4) = B(8, 5)]
Thread: 4396 -- LS: (A = 69, B = 52) -- [A(0, 1) = (2, 13) = (2, 13) = B(10, 11)]
Thread: 4399 -- LS: (A = 69, B = 55) -- [A(0, 1) = (2, 14) = (2, 14) = B(10, 11)]
Thread: 3773 -- LS: (A = 71, B = 45) -- [A(0, 1) = (11, 10) = (11, 10) = B(8, 4)]
Thread: 1618 -- LS: (A = 42, B = 18) -- [A(0, 2) = (8, 5) = (8, 5) = B(12, 9)]
Thread: 3579 -- LS: (A = 47, B = 43) -- [A(0, 2) = (8, 1) = (8, 1) = B(15, 0)]
Thread: 1193 -- LS: (A = 69, B = 9) -- [A(0, 1) = (2, 1) = (2, 1) = B(13, 4)]
Thread: 196 -- LS: (A = 24, B = 4) -- [A(0, 3) = (3, 7) = (3, 7) = B(7, 15)]
Thread: 5106 -- LS: (A = 78, B = 58) -- [A(0, 1) = (15, 1) = (15, 1) = B(1, 4)]
Thread: 245 -- LS: (A = 30, B = 5) -- [A(0, 1) = (14, 6) = (14, 6) = B(1, 10)]
Thread: 867 -- LS: (A = 28, B = 11) -- [A(0, 1) = (10, 9) = (10, 9) = B(4, 2)]
Thread: 1244 -- LS: (A = 75, B = 12) -- [A(0, 2) = (12, 1) = (12, 1) = B(3, 4)]
Thread: 3761 -- LS: (A = 70, B = 41) -- [A(0, 0) = (14, 13) = (14, 13) = B(11, 2)]
Thread: 2959 -- LS: (A = 49, B = 39) -- [A(0, 1) = (14, 9) = (14, 9) = B(9, 15)]
Thread: 2366 -- LS: (A = 55, B = 30) -- [A(0, 1) = (14, 14) = (14, 14) = B(5, 4)]
Thread: 1110 -- LS: (A = 58, B = 14) -- [A(0, 3) = (14, 11) = (14, 11) = B(15, 5)]
Thread: 5725 -- LS: (A = 75, B = 69) -- [A(0, 2) = (12, 4) = (12, 4) = B(13, 0)]
Thread: 3637 -- LS: (A = 54, B = 45) -- [A(0, 1) = (12, 10) = (12, 10) = B(10, 14)]
Thread: 3660 -- LS: (A = 57, B = 44) -- [A(0, 1) = (3, 7) = (3, 7) = B(3, 6)]
Thread: 449 -- LS: (A = 56, B = 1) -- [A(0, 0) = (6, 7) = (6, 7) = B(14, 14)]
Thread: 453 -- LS: (A = 56, B = 5) -- [A(0, 0) = (6, 5) = (6, 5) = B(14, 14)]
Thread: 314 -- LS: (A = 39, B = 2) -- [A(0, 1) = (9, 13) = (9, 13) = B(7, 8)]
Thread: 319 -- LS: (A = 39, B = 7) -- [A(0, 1) = (9, 15) = (9, 15) = B(7, 8)]
Thread: 1524 -- LS: (A = 30, B = 20) -- [A(0, 0) = (12, 8) = (12, 8) = B(9, 8)]
Thread: 1516 -- LS: (A = 29, B = 20) -- [A(0, 1) = (9, 14) = (9, 14) = B(2, 13)]
Thread: 1056 -- LS: (A = 52, B = 8) -- [A(0, 1) = (13, 1) = (13, 1) = B(1, 3)]
Thread: 606 -- LS: (A = 75, B = 6) -- [A(0, 1) = (0, 8) = (0, 8) = B(1, 6)]
Thread: 1906 -- LS: (A = 78, B = 18) -- [A(0, 2) = (9, 5) = (9, 5) = B(12, 9)]
Thread: 406 -- LS: (A = 50, B = 6) -- [A(0, 2) = (15, 4) = (15, 4) = B(11, 12)]
Thread: 2397 -- LS: (A = 59, B = 29) -- [A(0, 1) = (11, 9) = (11, 9) = B(11, 6)]
Thread: 274 -- LS: (A = 34, B = 2) -- [A(0, 0) = (6, 7) = (6, 7) = B(9, 11)]
Thread: 3174 -- LS: (A = 76, B = 38) -- [A(0, 0) = (1, 5) = (1, 5) = B(14, 1)]
Thread: 3792 -- LS: (A = 74, B = 40) -- [A(0, 1) = (0, 8) = (0, 8) = B(15, 5)]
Thread: 894 -- LS: (A = 31, B = 14) -- [A(0, 1) = (15, 6) = (15, 6) = B(5, 4)]
Thread: 2941 -- LS: (A = 47, B = 37) -- [A(0, 1) = (11, 11) = (11, 11) = B(11, 2)]
Thread: 1719 -- LS: (A = 54, B = 23) -- [A(0, 2) = (1, 6) = (1, 6) = B(15, 12)]
Thread: 817 -- LS: (A = 22, B = 9) -- [A(0, 0) = (8, 5) = (8, 5) = B(12, 15)]
Thread: 2911 -- LS: (A = 43, B = 39) -- [A(0, 1) = (0, 9) = (0, 9) = B(1, 3)]
Thread: 2177 -- LS: (A = 32, B = 25) -- [A(0, 2) = (2, 4) = (2, 4) = B(11, 9)]
Thread: 898 -- LS: (A = 32, B = 10) -- [A(0, 1) = (11, 0) = (11, 0) = B(2, 8)]
Thread: 899 -- LS: (A = 32, B = 11) -- [A(0, 1) = (11, 9) = (11, 9) = B(2, 8)]
Thread: 3783 -- LS: (A = 72, B = 47) -- [A(0, 1) = (9, 11) = (9, 11) = B(1, 14)]
Thread: 2532 -- LS: (A = 76, B = 28) -- [A(0, 1) = (10, 10) = (10, 10) = B(12, 15)]
Thread: 1039 -- LS: (A = 49, B = 15) -- [A(0, 3) = (15, 10) = (15, 10) = B(2, 6)]
Thread: 2278 -- LS: (A = 44, B = 30) -- [A(0, 2) = (5, 5) = (5, 5) = B(3, 7)]
Thread: 4361 -- LS: (A = 65, B = 49) -- [A(0, 1) = (4, 14) = (4, 14) = B(9, 15)]
Thread: 915 -- LS: (A = 34, B = 11) -- [A(0, 1) = (14, 9) = (14, 9) = B(9, 12)]
Thread: 563 -- LS: (A = 70, B = 3) -- [A(0, 3) = (7, 2) = (7, 2) = B(3, 2)]
Thread: 921 -- LS: (A = 35, B = 9) -- [A(0, 1) = (13, 1) = (13, 1) = B(4, 2)]
Thread: 923 -- LS: (A = 35, B = 11) -- [A(0, 1) = (13, 9) = (13, 9) = B(4, 2)]
Thread: 3665 -- LS: (A = 58, B = 41) -- [A(0, 1) = (1, 15) = (1, 15) = B(3, 13)]
Thread: 1015 -- LS: (A = 46, B = 15) -- [A(0, 1) = (15, 4) = (15, 4) = B(7, 13)]
Thread: 3791 -- LS: (A = 73, B = 47) -- [A(0, 2) = (0, 8) = (0, 8) = B(2, 12)]
Thread: 3619 -- LS: (A = 52, B = 43) -- [A(0, 1) = (13, 0) = (13, 0) = B(1, 3)]
Thread: 2471 -- LS: (A = 68, B = 31) -- [A(0, 0) = (10, 3) = (10, 3) = B(15, 5)]
Thread: 1892 -- LS: (A = 76, B = 20) -- [A(0, 0) = (1, 8) = (1, 8) = B(15, 11)]
Thread: 525 -- LS: (A = 65, B = 5) -- [A(0, 1) = (4, 6) = (4, 6) = B(15, 6)]
Thread: 1026 -- LS: (A = 48, B = 10) -- [A(0, 2) = (0, 4) = (0, 4) = B(15, 5)]
Thread: 1635 -- LS: (A = 44, B = 19) -- [A(0, 3) = (11, 1) = (11, 1) = B(13, 5)]
Thread: 1609 -- LS: (A = 41, B = 17) -- [A(0, 2) = (3, 15) = (3, 15) = B(10, 5)]
Thread: 1484 -- LS: (A = 25, B = 20) -- [A(0, 1) = (6, 14) = (6, 14) = B(14, 11)]
Thread: 1474 -- LS: (A = 24, B = 18) -- [A(0, 2) = (0, 5) = (0, 5) = B(9, 14)]
Thread: 362 -- LS: (A = 45, B = 2) -- [A(0, 1) = (10, 13) = (10, 13) = B(9, 12)]
Thread: 2285 -- LS: (A = 45, B = 29) -- [A(0, 1) = (10, 9) = (10, 9) = B(1, 15)]
Thread: 3106 -- LS: (A = 68, B = 34) -- [A(0, 1) = (4, 14) = (4, 14) = B(7, 10)]
Thread: 3109 -- LS: (A = 68, B = 37) -- [A(0, 1) = (4, 11) = (4, 11) = B(7, 10)]
Thread: 608 -- LS: (A = 76, B = 0) -- [A(0, 1) = (10, 0) = (10, 0) = B(1, 11)]
Thread: 164 -- LS: (A = 20, B = 4) -- [A(0, 1) = (14, 5) = (14, 5) = B(5, 4)]
Thread: 1498 -- LS: (A = 27, B = 18) -- [A(0, 1) = (10, 11) = (10, 11) = B(2, 2)]
Thread: 3187 -- LS: (A = 78, B = 35) -- [A(0, 2) = (9, 0) = (9, 0) = B(10, 5)]
Thread: 259 -- LS: (A = 32, B = 3) -- [A(0, 0) = (6, 14) = (6, 14) = B(14, 13)]
Thread: 3199 -- LS: (A = 79, B = 39) -- [A(0, 3) = (13, 15) = (13, 15) = B(15, 4)]
Thread: 4327 -- LS: (A = 60, B = 55) -- [A(0, 1) = (6, 14) = (6, 14) = B(4, 3)]
Thread: 5698 -- LS: (A = 72, B = 66) -- [A(0, 2) = (1, 10) = (1, 10) = B(14, 15)]
Thread: 305 -- LS: (A = 38, B = 1) -- [A(0, 1) = (3, 15) = (3, 15) = B(14, 11)]
Thread: 3094 -- LS: (A = 66, B = 38) -- [A(0, 1) = (6, 3) = (6, 3) = B(15, 4)]
Thread: 908 -- LS: (A = 33, B = 12) -- [A(0, 2) = (9, 1) = (9, 1) = B(8, 12)]
Thread: 4985 -- LS: (A = 63, B = 57) -- [A(0, 2) = (5, 13) = (5, 13) = B(6, 4)]
Thread: 873 -- LS: (A = 29, B = 9) -- [A(0, 0) = (1, 5) = (1, 5) = B(15, 8)]
Thread: 4379 -- LS: (A = 67, B = 51) -- [A(0, 1) = (9, 11) = (9, 11) = B(5, 4)]
Thread: 4383 -- LS: (A = 67, B = 55) -- [A(0, 1) = (9, 14) = (9, 14) = B(5, 4)]
Thread: 5005 -- LS: (A = 65, B = 61) -- [A(0, 0) = (14, 15) = (14, 15) = B(11, 8)]
Thread: 3700 -- LS: (A = 62, B = 44) -- [A(0, 0) = (1, 14) = (1, 14) = B(8, 1)]
Thread: 5730 -- LS: (A = 76, B = 66) -- [A(0, 2) = (11, 10) = (11, 10) = B(1, 14)]
Thread: 3139 -- LS: (A = 72, B = 35) -- [A(0, 1) = (9, 13) = (9, 13) = B(10, 11)]
Thread: 4462 -- LS: (A = 77, B = 54) -- [A(0, 1) = (2, 12) = (2, 12) = B(7, 10)]
Thread: 2202 -- LS: (A = 35, B = 26) -- [A(0, 2) = (0, 8) = (0, 8) = B(9, 4)]
Thread: 1098 -- LS: (A = 57, B = 10) -- [A(0, 0) = (0, 9) = (0, 9) = B(14, 3)]
Thread: 330 -- LS: (A = 41, B = 2) -- [A(0, 3) = (6, 14) = (6, 14) = B(12, 10)]
Thread: 325 -- LS: (A = 40, B = 5) -- [A(0, 1) = (8, 6) = (8, 6) = B(4, 14)]
Thread: 883 -- LS: (A = 30, B = 11) -- [A(0, 2) = (5, 12) = (5, 12) = B(8, 3)]
Thread: 1863 -- LS: (A = 72, B = 23) -- [A(0, 1) = (9, 7) = (9, 7) = B(2, 8)]
Thread: 3152 -- LS: (A = 74, B = 32) -- [A(0, 1) = (0, 11) = (0, 11) = B(1, 15)]
Thread: 424 -- LS: (A = 53, B = 0) -- [A(0, 2) = (0, 10) = (0, 10) = B(4, 3)]
Thread: 4313 -- LS: (A = 59, B = 49) -- [A(0, 1) = (11, 14) = (11, 14) = B(5, 11)]
Thread: 231 -- LS: (A = 28, B = 7) -- [A(0, 1) = (10, 15) = (10, 15) = B(13, 12)]
Thread: 3715 -- LS: (A = 64, B = 43) -- [A(0, 1) = (1, 0) = (1, 0) = B(11, 5)]
Thread: 3756 -- LS: (A = 69, B = 44) -- [A(0, 0) = (9, 14) = (9, 14) = B(13, 7)]
Thread: 473 -- LS: (A = 59, B = 1) -- [A(0, 1) = (11, 15) = (11, 15) = B(6, 14)]
Thread: 3029 -- LS: (A = 58, B = 37) -- [A(0, 1) = (1, 11) = (1, 11) = B(12, 7)]
Thread: 1566 -- LS: (A = 35, B = 22) -- [A(0, 1) = (13, 6) = (13, 6) = B(13, 4)]
Thread: 1507 -- LS: (A = 28, B = 19) -- [A(0, 2) = (6, 12) = (6, 12) = B(1, 5)]
Thread: 299 -- LS: (A = 37, B = 3) -- [A(0, 1) = (11, 10) = (11, 10) = B(11, 2)]
Thread: 5019 -- LS: (A = 67, B = 59) -- [A(0, 2) = (12, 2) = (12, 2) = B(13, 0)]
Thread: 1872 -- LS: (A = 74, B = 16) -- [A(0, 1) = (0, 7) = (0, 7) = B(11, 4)]
